16.10.2019 10:50:48
Operator: -
x
--Nr.--|----Zeit----|----MA3500-1----|---MA3500-2-1---|---MA3500-2-2---|---MA3500-2-3---|---MA3500-2-4---|---MA3500-2-5---|---MA3500-2-6---|---MA3500-2-7---|---MA3500-2-8---|---MA3500-2-9---|---MA3500-2-10--|------Vhmp2-----|------Ihmp2-----|------Vhmp3-----|------Ihmp3-----|------Vhmp4-----|------Ihmp4-----|-----Vps-1------|-----Ips-1------|----Temp.-1-----|----Temp.-2-----|----Temp.-3-----|----Temp.-4-----|----M-Schleif.----
    1  |  10:53:55  |    0,00100020  |   -0,48391101  |   -0,00007012  |   -0,48363216  |   -0,48357613  |   -0,48311805  |   -0,48328691  |    0,72513152  |    5,53857600  |    5,40937536  |    5,48202432  |    2,40000000  |    0,00500000  |    0,49300000  |    0,10010000  |    1,94400000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,65763679  |   22,97903184  |  1329,00483327  |  1329,14968694  |   32,00000000  |  
    1  |  10:53:58  |    0,00100022  |    0,51419386  |   -0,00006387  |    0,51374954  |    0,51348570  |    0,51335299  |    0,51425530  |    0,72520166  |    5,56173632  |    5,42974656  |    5,50139904  |    2,40000000  |    0,00490000  |    0,52300000  |    0,10010000  |    2,06500000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,56607119  |   22,87346238  |  1329,00483327  |  1329,14968694  |   33,00000000  |  
    1  |  10:54:01  |    0,00100015  |   -0,48419677  |   -0,00006793  |   -0,48397709  |   -0,48390768  |   -0,48351213  |   -0,48359728  |    0,72500538  |    5,57173120  |    5,44267136  |    5,51905984  |    2,40000000  |    0,00490000  |    0,49300000  |    0,10010000  |    1,94500000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,45670029  |   22,81484923  |  1329,00483327  |  1329,14968694  |   34,00000000  |  
    1  |  10:54:04  |    0,00100025  |    0,51453680  |   -0,00006207  |    0,51411181  |    0,51381827  |    0,51376797  |    0,51468467  |    0,72066176  |    5,57951616  |    5,45850624  |    5,53692160  |    2,40000000  |    0,00490000  |    0,52300000  |    0,10010000  |    2,06700000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,35505495  |   22,71732062  |  1329,00483327  |  1329,14968694  |   35,00000000  |  
    1  |  10:54:07  |    0,00100008  |   -0,48444928  |   -0,00006801  |   -0,48421251  |   -0,48414112  |   -0,48375642  |   -0,48390090  |    0,72045222  |    5,59396032  |    5,46729472  |    5,54723776  |    2,40000000  |    0,00500000  |    0,49400000  |    0,10010000  |    1,94600000  |    0,10020000  |    0,00000000  |    0,00000000  |   22,27011665  |   22,62641219  |  1329,00483327  |  1329,14968694  |   36,00000000  |  
    1  |  10:54:09  |    0,00100021  |    0,51454771  |   -0,00006204  |    0,51422269  |    0,51391757  |    0,51398483  |    0,51485981  |    0,72050086  |    5,58039296  |    5,46765760  |    5,55741760  |    2,40000000  |    0,00500000  |    0,52300000  |    0,10010000  |    2,06700000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,24080637  |   22,54590450  |  1329,00483327  |  1329,14968694  |   37,00000000  |  
    1  |  10:54:12  |    0,00100000  |   -0,48439293  |   -0,00006737  |   -0,48422403  |   -0,48414544  |   -0,48382579  |   -0,48396288  |    0,71612890  |    5,58860416  |    5,46971328  |    5,56007872  |    2,40000000  |    0,00500000  |    0,49300000  |    0,10010000  |    1,94600000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,17714414  |   22,47674200  |  1329,00483327  |  1329,14968694  |   38,00000000  |  
    1  |  10:54:15  |    0,00100010  |    0,51446176  |   -0,00006316  |    0,51420746  |    0,51389776  |    0,51403805  |    0,51489571  |    0,72060947  |    5,57142720  |    5,46491584  |    5,56402496  |    2,40000000  |    0,00490000  |    0,52300000  |    0,10010000  |    2,06700000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,15665904  |   22,39639569  |  1329,00483327  |  1329,14968694  |   39,00000000  |  
    1  |  10:54:18  |    0,00100021  |   -0,48398461  |   -0,00006757  |   -0,48394275  |   -0,48383930  |   -0,48369379  |   -0,48379322  |    0,72060774  |    5,54805312  |    5,44723904  |    5,55675136  |    2,40000000  |    0,00500000  |    0,49300000  |    0,10010000  |    1,94500000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,16453791  |   22,33605853  |  1329,00483327  |  1329,14968694  |   40,00000000  |  
    1  |  10:54:20  |    0,00100008  |    0,51395904  |   -0,00006252  |    0,51374413  |    0,51341165  |    0,51371395  |    0,51454061  |    0,72537715  |    5,52892928  |    5,43030080  |    5,54589952  |    2,40000000  |    0,00500000  |    0,52300000  |    0,10010000  |    2,06600000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,15476811  |   22,27320199  |  1329,00483327  |  1329,14968694  |   41,00000000  |  
